first_name,last_name,age,spending_score
James,Gonzalez,28,7
David,Martinez,24,90
Daniel,Thomas,45,78
James,Gonzalez,42,27
David,Brown,58,59
Karen,Lee,48,72
Karen,Gonzalez,20,31
Christopher,Lee,50,99
Sarah,Davis,68,91
Richard,Gonzalez,51,68
Michael,Anderson,38,4
James,Martin,54,18
Sarah,Martin,66,63
James,Gonzalez,36,87
Thomas,Thompson,54,96
Jennifer,Jones,38,76
Mary,Perez,31,52
Thomas,Perez,27,84
Jennifer,Garcia,24,63
Jessica,Jones,46,45
Karen,Gonzalez,57,12
Jennifer,Jones,25,8
Elizabeth,Gonzalez,56,22
Margaret,White,30,91
Karen,Martin,63,41
William,Thompson,36,41
Linda,Davis,28,81
Elizabeth,Rodriguez,19,57
Thomas,Lee,66,32
Daniel,Jackson,23,97
Jennifer,Martin,46,95
Jessica,Anderson,58,55
Lisa,Perez,68,6
Lisa,Martinez,22,39
Jennifer,Hernandez,58,9
Michael,Jones,47,32
Susan,Rodriguez,56,36
John,Hernandez,53,16
Jessica,Jackson,44,12
Lisa,Johnson,67,41
Charles,Garcia,35,67
Daniel,Thompson,69,58
Sarah,Lee,66,91
Michael,Smith,53,91
Linda,Williams,33,9
Karen,Williams,22,17
Richard,Wilson,26,5
Christopher,Martin,51,26
William,Perez,51,85
Elizabeth,Jones,53,1
Christopher,Taylor,48,1
Daniel,Anderson,69,35
William,Garcia,37,9
Joseph,Wilson,34,87
Nancy,Wilson,37,38
Mary,Taylor,45,4
Richard,Davis,38,52
Mary,Davis,36,19
Charles,Jackson,20,5
Mary,Rodriguez,47,92
John,Hernandez,22,48
Jennifer,Gonzalez,59,87
John,Gonzalez,23,63
Elizabeth,White,20,38
Margaret,Jackson,66,52
Jennifer,Lee,59,87
Daniel,Jackson,41,46
Sarah,Jones,61,82
Thomas,Thomas,18,93
Charles,Rodriguez,67,92
John,Martin,68,9
Karen,Perez,69,50
Michael,Williams,53,74
William,Jackson,32,66
Nancy,Jones,58,77
Susan,Davis,55,38
Robert,Wilson,61,27
John,White,35,20
David,Williams,40,62
Patricia,White,64,74
Robert,Gonzalez,46,16
James,Hernandez,68,79
Karen,Davis,58,13
Susan,Jackson,39,20
Richard,Martinez,41,24
William,Moore,62,50
Mary,Moore,65,7
Robert,Miller,30,87
Richard,Thomas,50,88
Sarah,Garcia,67,29
Sarah,Thomas,39,5
Margaret,Thomas,52,35
John,Thompson,34,65
Lisa,White,39,82
Patricia,Smith,22,70
David,White,42,87
Daniel,Jackson,23,74
Jessica,Williams,34,7
John,Garcia,48,44
Sarah,Brown,34,72
Lisa,Brown,50,13
Joseph,Brown,56,94
Elizabeth,Martinez,65,82
William,Rodriguez,54,78
David,Davis,65,75
Sarah,Jackson,21,38
Elizabeth,Taylor,60,13
Thomas,Taylor,31,54
Charles,Smith,30,44
Mary,Martin,44,97
Margaret,Wilson,41,13
Daniel,Perez,44,25
Mary,Martin,25,24
Jennifer,Hernandez,69,29
Charles,Williams,64,70
Linda,White,67,18
John,Davis,56,92
Jessica,Perez,38,5
Sarah,Martinez,68,18
James,Taylor,58,63
Christopher,Davis,28,37
John,Perez,48,71
Lisa,Smith,44,55
Karen,Martin,59,73
William,Lee,63,99
Jennifer,Miller,65,12
Daniel,White,44,52
Christopher,Rodriguez,25,57
James,Lopez,50,46
Christopher,Perez,29,44
Elizabeth,Rodriguez,52,24
Jennifer,Martin,51,9
Daniel,White,33,12
Susan,Williams,53,9
Patricia,Brown,19,22
Richard,Martinez,29,17
Thomas,Brown,44,33
Linda,Perez,34,47
Nancy,Rodriguez,37,88
John,Perez,38,15
Susan,Smith,47,93
Michael,Jones,59,96
Susan,Rodriguez,37,33
Mary,Jones,25,93
Margaret,Garcia,35,15
Jessica,Jackson,35,27
Lisa,Davis,35,98
Daniel,Martinez,19,61
Robert,Hernandez,29,68
William,Gonzalez,49,82
Christopher,Martin,59,85
David,Brown,25,48
Robert,Hernandez,68,8
John,Lopez,27,6
Thomas,Jones,28,63
Mary,Martinez,31,84
Margaret,White,43,2
James,Miller,64,22
Michael,Lee,47,21
Jessica,Rodriguez,59,6
Robert,Rodriguez,21,96
Charles,Martinez,56,70
David,Martinez,28,13
Daniel,Johnson,41,1
Mary,Brown,39,22
Linda,Davis,20,24
William,Wilson,54,64
John,Taylor,19,41
Mary,Gonzalez,29,94
Michael,Lee,38,22
Robert,White,22,61
Christopher,Moore,24,12
Robert,Moore,21,90
Nancy,Gonzalez,60,4
Richard,Davis,58,83
Christopher,Lopez,53,80
Nancy,Thompson,39,12
Jennifer,White,46,33
Nancy,Lee,26,21
Karen,Smith,43,73
Mary,Martin,29,72
Jennifer,Moore,65,84
William,Williams,18,74
John,Lopez,25,96
James,Jackson,50,92
James,Gonzalez,69,74
Charles,Martinez,68,72
Robert,Anderson,21,52
Richard,Martin,31,47
Charles,Johnson,46,97
Susan,Jackson,31,59
Sarah,Williams,26,47
Charles,Wilson,26,56
John,Miller,43,13
Susan,Davis,66,44
Robert,Hernandez,64,35
Mary,Perez,59,29
Lisa,Martin,34,56
Michael,Garcia,58,5
Richard,Hernandez,21,67
Joseph,Taylor,63,53
Lisa,Martinez,20,60
John,White,46,6
Christopher,Taylor,42,48
Nancy,Lee,38,80
Robert,Johnson,29,35
Margaret,Garcia,18,18
Linda,Jones,18,11
Lisa,Brown,62,51
James,Johnson,63,23
Linda,Lopez,65,47
Margaret,Williams,24,75
Karen,Garcia,27,59
Nancy,White,32,57
Sarah,Wilson,57,93
Karen,Davis,28,56
Nancy,Lee,63,27
Susan,Lee,62,73
Richard,Wilson,40,35
Richard,Williams,30,55
Elizabeth,Thomas,44,9
Michael,Anderson,58,18
Jessica,Miller,34,44
Margaret,Anderson,67,21
Sarah,Gonzalez,68,56
Joseph,Garcia,30,48
Susan,Anderson,29,1
William,Taylor,46,27
Linda,Brown,38,45
Karen,Perez,37,63
Daniel,Perez,37,58
Karen,Wilson,48,40
Richard,Anderson,25,63
Karen,Lopez,41,38
Joseph,Jackson,28,29
Patricia,Perez,56,40
Thomas,Martinez,50,19
Robert,Garcia,59,88
Lisa,Rodriguez,32,56
Sarah,Johnson,21,44
William,Brown,18,65
Elizabeth,Rodriguez,49,87
Margaret,Anderson,28,13
Karen,Gonzalez,47,30
Thomas,Martin,54,49
Karen,Davis,36,75
Michael,Jackson,68,63
Patricia,Jackson,53,71
Robert,Thomas,51,35
Daniel,Hernandez,24,11
Sarah,Martinez,62,49
John,Davis,37,40
Karen,Smith,29,21
Daniel,Martinez,49,47
Christopher,Moore,19,3
Jessica,Williams,39,30
Joseph,Hernandez,58,88
Thomas,Moore,65,67
James,Williams,57,62
Christopher,Davis,41,37
Thomas,Wilson,67,97
Daniel,Garcia,48,22
David,Anderson,21,31
Thomas,Wilson,41,46
Jessica,Miller,60,76
Nancy,Martinez,34,45
Charles,Anderson,57,14
Christopher,Martinez,36,12
Michael,Perez,57,63
Margaret,Taylor,55,91
Richard,Jackson,51,77
Karen,Taylor,64,88
Daniel,Lopez,50,38
Jessica,Anderson,23,47
James,Lopez,68,54
Michael,Rodriguez,53,55
Linda,Jones,30,48
Karen,Brown,64,73
William,Lopez,26,72
James,Thomas,52,15
Lisa,Rodriguez,51,71
Thomas,Williams,33,88
Charles,Lee,35,16
Jennifer,Williams,35,88
John,Moore,55,43
Margaret,Taylor,67,7
Robert,Martinez,60,43
Mary,Johnson,49,28
Nancy,White,24,66
Patricia,Hernandez,40,98
Elizabeth,White,40,60
Elizabeth,Williams,63,3
Margaret,Thompson,35,1
Christopher,Thompson,24,31
David,Johnson,59,56
Sarah,Rodriguez,57,87
Thomas,Jackson,41,84
Sarah,Johnson,31,80
Michael,Jackson,67,46
Sarah,Johnson,22,32
John,Anderson,63,81
Sarah,White,39,18
Linda,Lee,39,68
Susan,Williams,27,35
John,Jones,43,23
Thomas,Hernandez,32,79
Christopher,White,55,13
Karen,Miller,58,78
David,Garcia,59,14
Patricia,Wilson,66,37
Sarah,Smith,18,5
Thomas,Taylor,31,22
William,Taylor,53,28
Jennifer,Wilson,48,4
Margaret,Martinez,45,50
Nancy,Davis,51,29
Mary,Davis,52,37
William,Wilson,56,35
Christopher,Miller,40,20
Jennifer,Garcia,63,35
John,Brown,61,99
Nancy,Smith,36,84
Jennifer,Anderson,35,2
Michael,Anderson,32,58
James,Smith,18,18
Daniel,Martin,42,94
James,Williams,43,56
Robert,Thompson,52,64
Jennifer,Jones,32,93
Richard,Jones,21,52
Mary,Brown,32,22
Joseph,Taylor,59,93
Joseph,Lee,55,60
Richard,Martin,62,10
Jessica,Wilson,56,84
Lisa,Davis,18,80
Michael,Johnson,39,6
Jessica,Davis,28,81
Margaret,Smith,63,6
Elizabeth,Brown,55,86
Thomas,Jackson,54,82
Jessica,Jones,68,96
Linda,Jones,43,28
Patricia,Lee,68,42
Sarah,Martin,44,74
Margaret,White,30,41
Richard,Jackson,24,63
Lisa,Lopez,25,22
Nancy,Martin,63,92
Karen,Smith,68,79
Jessica,Miller,68,29
Karen,Taylor,40,71
Robert,Johnson,43,34
William,Hernandez,61,96
John,Miller,44,2
Linda,Taylor,26,26
Nancy,Williams,63,75
Lisa,Perez,55,89
Elizabeth,Garcia,64,19
Lisa,Perez,30,20
Charles,Hernandez,24,33
Christopher,Moore,28,81
John,Moore,27,94
David,Perez,50,82
David,Martinez,56,96
Thomas,Jones,67,4
Sarah,Thompson,20,32
Michael,Thompson,58,19
Patricia,Lee,46,3
Daniel,White,54,92
Charles,Perez,62,61
Susan,Anderson,33,38
Joseph,Lee,33,6
David,Martin,61,56
Robert,Thompson,67,40
Robert,Brown,60,81
Joseph,Lee,66,69
Karen,Lee,24,83
David,Smith,32,42
Susan,Anderson,55,99
Mary,Taylor,23,86
Nancy,Jackson,35,88
Joseph,Wilson,36,74
Nancy,Jackson,69,2
Patricia,Moore,68,28
Lisa,Johnson,19,17
Karen,Garcia,20,70
Jennifer,Gonzalez,63,69
Daniel,Taylor,42,39
Charles,Garcia,53,7
David,Lee,66,32
Margaret,Perez,45,4
Mary,Jones,55,21
Linda,Miller,45,32
David,Smith,49,82
Robert,Gonzalez,68,97
Karen,Jackson,58,14
Daniel,Perez,53,70
Karen,Smith,56,75
Jessica,Gonzalez,53,46
Lisa,Hernandez,60,20
Elizabeth,Miller,40,93
John,Martin,19,58
William,Williams,27,99
John,Smith,23,80
David,Davis,25,48
Susan,Taylor,32,7
Susan,Gonzalez,62,40
John,Wilson,46,59
Christopher,Jones,45,36
Michael,White,39,44
Jessica,Perez,51,31
Margaret,Thompson,37,42
David,White,50,44
Michael,Garcia,32,43
Christopher,Perez,24,43
Elizabeth,Garcia,41,47
David,Lee,43,6
Joseph,Davis,67,93
Charles,Gonzalez,27,91
Sarah,Moore,32,66
Lisa,Thompson,54,86
Christopher,Brown,41,9
Nancy,Taylor,28,11
Susan,Jones,57,80
Karen,Williams,38,77
Daniel,Brown,57,18
Richard,Thompson,55,25
Robert,Jones,32,97
Patricia,Wilson,32,74
Jessica,Anderson,54,58
Linda,Martin,62,30
William,Taylor,31,1
Charles,Garcia,60,63
John,Martinez,69,97
Robert,Perez,38,79
Christopher,Thompson,61,29
Karen,Thomas,37,66
James,Taylor,50,75
Linda,Wilson,20,53
Charles,Martin,57,98
Thomas,Lopez,40,19
Thomas,Rodriguez,61,66
David,Anderson,64,84
Mary,Lopez,40,52
Jennifer,Wilson,44,31
Lisa,Perez,52,60
Jessica,Moore,42,68
John,Martin,49,93
Susan,Garcia,39,30
Patricia,Brown,25,13
Susan,Thompson,68,15
Richard,Lopez,69,20
Mary,Gonzalez,55,34
Mary,Jackson,35,92
Joseph,Perez,45,20
Daniel,Gonzalez,45,50
Thomas,Lopez,28,89
Michael,Martin,29,27
Jessica,Williams,19,30
Susan,Williams,54,56
Thomas,Wilson,21,84
Jessica,Moore,58,65
Jennifer,Jackson,62,99
Charles,Martinez,62,55
Margaret,Taylor,64,24
Jennifer,Anderson,51,25
Karen,Jackson,40,53
Margaret,Rodriguez,30,76
Robert,Brown,24,11
Margaret,Anderson,49,94
Margaret,Jackson,40,60
Jennifer,Thomas,66,77
Mary,Davis,25,47
Linda,Taylor,67,25
Joseph,Lee,64,25
Joseph,Smith,64,17
David,Miller,54,12
Lisa,Lee,51,52
Lisa,Moore,65,11
Margaret,Lopez,46,10
James,Thomas,54,81
Karen,Smith,40,60
Susan,Anderson,55,54
Susan,Miller,46,80
David,Taylor,61,63
Linda,Williams,22,20
Michael,Hernandez,69,5
Daniel,Garcia,57,41
Christopher,Garcia,28,63
Mary,Anderson,31,56
David,Miller,66,32
Lisa,Hernandez,59,27
Elizabeth,Taylor,19,68
John,Thompson,52,48
Nancy,Moore,62,7
Elizabeth,Perez,66,46
Karen,White,52,78
Jessica,Lee,59,88
Karen,Jackson,45,18
Margaret,Davis,25,38
Linda,White,49,65
Elizabeth,Martin,21,17
Lisa,Davis,62,90
Richard,Lee,24,86
Christopher,Hernandez,56,82
Linda,Lee,65,38
Patricia,Williams,44,92
Patricia,Thompson,54,85
Robert,Wilson,34,63
James,Rodriguez,27,97
Thomas,Smith,21,94
Mary,Smith,40,42
Linda,Lopez,31,8
Michael,Hernandez,22,30
Joseph,Lee,19,64
Robert,Smith,63,9
Mary,Martin,41,97
Michael,Lopez,35,57
Linda,Taylor,44,59
Michael,Anderson,41,93
Michael,Johnson,46,95
Jessica,Moore,28,67
Christopher,Thomas,65,75
Karen,Brown,35,5
Jennifer,Davis,65,95
Patricia,Johnson,21,84
Elizabeth,Wilson,50,4
Karen,Anderson,31,8
Susan,Rodriguez,61,42
Sarah,Johnson,59,35
Michael,Taylor,49,13
Jennifer,Martinez,68,5
Robert,Rodriguez,21,40
John,Johnson,37,19
Susan,White,38,82
Joseph,Jackson,20,97
Elizabeth,Taylor,42,4
Nancy,Hernandez,21,59
Charles,Taylor,64,18
Sarah,Martinez,28,24
David,Moore,33,93
Linda,Thompson,53,31
John,Garcia,23,58
Daniel,Thomas,48,28
Michael,Moore,57,9
Daniel,Martin,30,45
Michael,Moore,40,90
Jessica,Smith,69,49
Mary,Williams,21,2
Elizabeth,Anderson,54,6
Charles,Martin,59,29
William,Martinez,54,26
Sarah,Lee,61,28
Charles,Jones,50,7
Karen,Anderson,59,34
William,Thompson,46,56
Sarah,Wilson,54,10
Richard,Anderson,36,57
Elizabeth,Martinez,68,47
Nancy,White,37,86
Jessica,Rodriguez,49,27
Susan,Lopez,61,39
Charles,Miller,33,22
Michael,Jones,22,19
Daniel,White,66,9
Joseph,Martinez,63,19
Sarah,Davis,29,2
Linda,Perez,62,92
Elizabeth,Martin,38,61
Patricia,Thomas,31,59
Charles,Lopez,54,86
Charles,Rodriguez,39,70
Christopher,Martinez,47,71
Joseph,Thomas,40,70
Jessica,Martinez,22,33
James,Rodriguez,46,78
Sarah,Williams,47,65
Elizabeth,Jackson,35,25
Charles,Hernandez,63,70
Lisa,Garcia,67,28
John,Garcia,69,18
Robert,Anderson,18,63
William,Anderson,56,91
Karen,Gonzalez,34,49
David,Perez,20,66
Sarah,Jones,59,40
Mary,Wilson,24,85
Susan,Lee,44,87
Lisa,Johnson,45,66
Jennifer,Thompson,61,80
David,Lopez,48,4
Linda,Martin,32,34
Susan,Wilson,65,5
Mary,Jackson,25,98
William,White,23,22
Joseph,Martin,45,20
Mary,Anderson,21,47
James,Martin,47,77
Elizabeth,White,60,34
Mary,Taylor,34,44
Susan,Wilson,51,6
Daniel,Thompson,23,56
Linda,Moore,53,29
Robert,Perez,52,97
Lisa,White,56,53
James,Jones,56,1
Joseph,Perez,33,59
Jennifer,Lopez,19,48
Susan,Martinez,25,7
Linda,Davis,32,86
Richard,Garcia,44,32
Charles,Anderson,33,78
James,Lopez,18,61
David,Garcia,27,57
Nancy,Lopez,24,51
James,Anderson,65,88
Linda,Lopez,27,19
Robert,Rodriguez,29,27
Thomas,Jackson,34,63
Linda,Lee,62,60
Elizabeth,Johnson,29,61
Mary,Gonzalez,32,61
William,Gonzalez,63,87
Margaret,Davis,68,45
Daniel,Gonzalez,49,21
John,Brown,49,44
Karen,Garcia,68,93
Michael,Garcia,43,1
Joseph,Lee,31,95
Christopher,Lopez,67,91
Lisa,Lopez,43,44
Nancy,Taylor,22,62
Karen,Miller,69,61
John,Anderson,55,91
Daniel,White,67,79
Jessica,Taylor,63,89
Margaret,Martinez,21,79
Mary,Thompson,45,83
Jessica,Martin,18,50
Lisa,Garcia,30,75
David,Rodriguez,60,41
Sarah,Anderson,20,33
Linda,Thomas,66,87
Michael,Lee,67,12
David,Davis,42,2
John,Thomas,59,21
Thomas,Jones,33,14
Jessica,Moore,38,34
Jennifer,Martin,30,79
Linda,Wilson,69,85
Lisa,Johnson,61,64
Robert,Thompson,53,23
Linda,Thompson,25,85
Mary,Williams,61,50
Joseph,Wilson,36,14
Susan,Miller,64,85
Thomas,Anderson,33,76
James,Taylor,29,46
Joseph,Smith,37,5
Jessica,Rodriguez,35,66
Nancy,Perez,29,22
Lisa,Wilson,65,70
Sarah,Thomas,42,2
William,Lee,69,29
James,Gonzalez,28,61
Thomas,Garcia,39,71
Richard,Perez,69,16
Christopher,Smith,63,64
Christopher,Lee,51,97
Robert,Brown,30,97
Elizabeth,Williams,63,14
Jennifer,Taylor,55,43
Margaret,Johnson,29,76
Charles,Jackson,56,43
Richard,Martin,53,70
James,Thompson,45,55
Nancy,Perez,44,76
Joseph,Davis,56,31
Jessica,Anderson,30,76
Linda,Garcia,60,74
Elizabeth,Thompson,57,40
William,Martin,44,27
Thomas,Johnson,68,52
William,Anderson,48,7
John,Martin,19,46
David,Lopez,35,33
Susan,Williams,43,91
Elizabeth,Martinez,59,8
Thomas,Wilson,48,5
Thomas,Perez,55,61
David,Wilson,39,72
Lisa,Williams,53,60
Patricia,Smith,36,85
Michael,Martin,31,24
Christopher,Smith,31,7
Jessica,Johnson,67,61
Michael,Jackson,46,83
Margaret,White,34,95
Linda,Martinez,67,36
James,Brown,67,27
Margaret,Brown,54,29
Lisa,Gonzalez,26,87
Patricia,Rodriguez,18,20
Susan,Miller,21,70
Margaret,Thomas,24,76
John,Moore,28,76
Richard,Williams,31,3
Nancy,Martin,59,39
Jennifer,Martin,36,99
David,Martinez,57,83
Daniel,White,20,45
Patricia,Perez,25,68
Nancy,Thomas,46,31
Sarah,Williams,67,38
Michael,Hernandez,54,97
Lisa,Martinez,69,6
David,Thomas,60,8
Margaret,Davis,26,28
James,Rodriguez,36,15
Michael,Anderson,29,95
Susan,Lee,44,8
Michael,Williams,54,54
Daniel,Brown,65,6
Michael,Gonzalez,42,29
Elizabeth,Lopez,62,34
Sarah,Lee,55,7
Linda,Rodriguez,65,40
William,Wilson,67,74
William,Jackson,34,13
Mary,Miller,61,62
Richard,Thomas,50,86
Richard,Perez,56,85
Daniel,Martin,31,65
Daniel,Jones,45,41
Patricia,Martinez,35,42
Margaret,Moore,50,66
Susan,Hernandez,69,93
Thomas,Miller,59,11
Mary,Wilson,32,50
Richard,Martin,28,71
Karen,Moore,53,35
Joseph,Hernandez,32,94
Linda,Perez,65,80
Joseph,Lopez,47,79
James,Moore,32,20
Nancy,Johnson,66,28
Elizabeth,Thompson,40,37
Susan,Smith,60,3
Robert,Thompson,67,93
William,Martinez,65,59
Daniel,Lee,32,73
Linda,Smith,46,27
Sarah,Garcia,28,32
Jessica,Miller,62,48
Richard,Taylor,35,46
Daniel,Rodriguez,57,95
Christopher,Miller,48,47
Richard,Taylor,26,90
Robert,Williams,39,40
Sarah,Thomas,28,3
David,Jones,34,75
Lisa,Martin,50,29
Robert,Moore,28,91
Richard,Smith,56,58
David,Brown,25,50
Charles,Thompson,68,10
John,Hernandez,21,61
Joseph,Martin,53,99
Michael,Rodriguez,36,61
Michael,Davis,41,23
Jennifer,Davis,58,6
John,Jones,66,75
Richard,Lopez,35,60
Michael,Smith,50,27
Robert,Anderson,63,55
Daniel,Moore,53,31
Karen,Garcia,27,30
Lisa,Martinez,31,67
Linda,Wilson,24,13
Thomas,Lee,29,59
Nancy,Davis,39,54
James,Williams,44,21
Jessica,Perez,65,43
Thomas,Perez,54,11
Elizabeth,Jackson,28,67
Susan,Lopez,53,38
Sarah,Lopez,30,95
Jessica,Anderson,49,24
Sarah,Miller,25,51
Linda,Brown,24,76
Daniel,Lee,60,61
Elizabeth,Rodriguez,60,46
Thomas,Perez,34,43
Karen,Thomas,39,27
Nancy,Gonzalez,63,85
Sarah,Brown,51,89
Thomas,White,37,30
Sarah,Rodriguez,25,94
Charles,Lee,39,63
Margaret,Moore,44,10
Margaret,Anderson,51,3
Linda,Anderson,38,77
Jennifer,Garcia,32,60
Jennifer,Hernandez,22,27
Christopher,Davis,55,82
William,Lee,34,45
Patricia,Taylor,25,62
Susan,White,36,24
Susan,Taylor,22,46
Daniel,White,40,78
Thomas,Moore,36,44
Joseph,Brown,31,63
William,Anderson,27,4
Michael,Johnson,48,16
Elizabeth,Johnson,30,51
Sarah,Martinez,39,74
Susan,Williams,54,91
Michael,Davis,56,48
Karen,Martin,27,65
Joseph,Miller,48,69
Jennifer,Lopez,60,77
Susan,Jackson,52,45
David,Anderson,30,3
Nancy,Wilson,47,17
John,Thomas,51,83
Mary,Wilson,53,37
Jennifer,Williams,52,5
Margaret,Moore,64,47
Lisa,Perez,21,44
Robert,Garcia,21,88
Karen,Taylor,64,33
Sarah,Thompson,23,21
Linda,Wilson,45,67
Nancy,Wilson,47,68
Lisa,Martin,44,32
David,Gonzalez,22,24
Elizabeth,Williams,61,35
Margaret,Gonzalez,56,18
Susan,White,52,67
Christopher,Johnson,56,54
Jennifer,Rodriguez,61,26
Nancy,Gonzalez,32,60
Robert,Davis,36,88
Daniel,Thomas,47,65
William,White,55,51
Sarah,Williams,49,98
Lisa,Gonzalez,57,60
Jessica,Brown,46,59
Lisa,Moore,23,76
Linda,Johnson,43,17
Nancy,Martin,44,85
Charles,Perez,52,21
Jessica,Lee,45,67
Michael,Anderson,22,28
Robert,Taylor,58,89
Karen,Martinez,65,44
Mary,Smith,33,70
David,Garcia,58,62
Lisa,Williams,35,42
Linda,Jackson,30,94
James,Miller,60,96
Lisa,Gonzalez,42,22
Susan,Gonzalez,27,38
Mary,Taylor,46,14
Karen,Smith,27,98
Michael,Wilson,23,26
Thomas,Williams,33,40
Lisa,Wilson,42,54
Daniel,White,61,13
Jessica,Smith,21,94
Margaret,Thomas,54,19
Michael,Martinez,51,42
Lisa,Gonzalez,36,41
John,Brown,50,50
Jennifer,Rodriguez,21,3
Nancy,Wilson,61,31
Mary,Brown,51,76
Thomas,Martinez,29,15
Susan,Davis,48,54
Susan,Thompson,33,53
Thomas,Williams,19,45
Elizabeth,Thompson,66,38
John,Miller,19,78
Nancy,Martinez,53,99
Karen,Williams,23,80
Richard,Johnson,40,50
Susan,Anderson,56,24
Thomas,Rodriguez,64,17
Patricia,Anderson,69,18
Daniel,Taylor,61,42
Elizabeth,Miller,54,17
David,Martin,63,16
Jennifer,Moore,33,85
Jennifer,Anderson,60,88
William,Moore,61,98
Joseph,White,36,52
Mary,Thompson,66,36
Patricia,Lopez,41,91
Robert,Thompson,44,39
Thomas,Lee,24,81
Linda,Davis,47,25
Linda,Johnson,58,42
Lisa,Johnson,31,21
Susan,Jones,69,68
Christopher,Smith,61,89
Linda,Perez,32,59
Charles,Brown,29,30
John,Garcia,46,57
Karen,Thompson,40,33
Christopher,Gonzalez,30,90
Charles,Jackson,26,89
Charles,Hernandez,41,53
Joseph,Gonzalez,56,16
Jennifer,Davis,47,49
Sarah,Miller,18,88
Linda,Gonzalez,27,5
Sarah,Smith,55,77
Karen,Garcia,64,94
Nancy,Miller,32,60
Sarah,Thomas,26,71
David,Anderson,30,81
Michael,Martin,40,55
Thomas,Johnson,50,91
Thomas,Thompson,26,35
Susan,Thomas,20,69
Richard,Taylor,47,42
Elizabeth,White,26,69
Michael,Anderson,69,24
Jessica,Williams,42,71
Daniel,Brown,64,71
James,Lopez,41,55
Thomas,Jones,49,14
Patricia,Taylor,24,55
Christopher,Garcia,53,15
Robert,Martinez,42,5
Nancy,Perez,37,4
Margaret,Moore,34,30
Daniel,Martinez,53,84
Michael,Garcia,43,53
Elizabeth,White,36,90
Thomas,Garcia,54,73
Michael,Martin,65,30
James,Anderson,20,86
Michael,Brown,60,94
Margaret,Thomas,45,84
David,Perez,39,92
William,White,64,61
Susan,Davis,36,71
John,Miller,63,68
Patricia,Jackson,33,92
Patricia,Taylor,23,55
Richard,Lee,54,99
Daniel,Gonzalez,48,97
Charles,Anderson,66,71
Elizabeth,Johnson,65,73
Robert,Martinez,51,98
Michael,Gonzalez,48,42
Margaret,Moore,28,98
Sarah,Thompson,53,77
James,Hernandez,23,29
Susan,Gonzalez,44,35
Mary,Jackson,24,45
Michael,White,66,74
David,White,49,94
Richard,Perez,25,90
Mary,Jones,50,99
Michael,Williams,64,92
Joseph,Jackson,69,29
David,Thompson,61,70
Mary,Gonzalez,32,3
Michael,Jones,44,93
Patricia,Lopez,47,57
David,Wilson,39,66
Mary,Garcia,64,22
Sarah,Perez,46,27
Michael,Rodriguez,58,22
Richard,Taylor,65,74
Robert,Davis,47,49
Thomas,Gonzalez,19,83
Christopher,Jones,32,24
Susan,Perez,64,27
Charles,Perez,44,36
Michael,Taylor,24,17
Jennifer,Williams,44,56
Linda,Garcia,38,10
Richard,Wilson,30,54
Robert,Anderson,34,81
Mary,Wilson,28,74
William,Hernandez,27,74
David,Hernandez,50,38
Margaret,Rodriguez,31,81
Jennifer,Garcia,54,90
Michael,Anderson,25,90
Michael,Lopez,50,98
Charles,Garcia,24,4
Jennifer,Smith,51,50
David,Thomas,24,91
David,Martin,24,61
Michael,Anderson,58,21
Mary,Johnson,53,36
Charles,Taylor,24,46
Patricia,Williams,37,95
Jennifer,Williams,35,71
Thomas,Jones,62,44
Robert,Taylor,60,64
Michael,Thompson,58,98
William,Taylor,31,18
James,Martin,57,88
James,Garcia,31,13
Charles,Smith,38,13
Jennifer,Miller,66,25
Karen,Anderson,44,5
Elizabeth,Miller,63,39
David,Jackson,43,29
James,Martin,44,57
James,Perez,41,46
Richard,Hernandez,22,33
Robert,Thompson,59,88
Nancy,Wilson,55,10
James,Gonzalez,45,58
Nancy,Martin,59,25
John,Rodriguez,60,74
Karen,Rodriguez,49,39
William,Thomas,41,16
Jessica,Lopez,23,60
Thomas,Martinez,27,28
Daniel,Garcia,63,76
Jessica,Moore,69,44
Patricia,Johnson,20,58
Robert,Martin,24,32
Christopher,Rodriguez,46,63
Thomas,Jackson,51,93
Lisa,Garcia,24,45
Mary,Johnson,34,53
Daniel,Anderson,30,61
Lisa,Taylor,38,50
Robert,Thomas,48,27
Patricia,Lee,26,26
Patricia,Davis,62,3
Jennifer,Martinez,64,90
Nancy,Martinez,30,39
Christopher,Moore,34,65
Richard,Martinez,25,35
Lisa,Rodriguez,26,53
Robert,White,26,91
Daniel,Jackson,57,46
Daniel,Smith,65,68
Michael,Brown,69,83
Nancy,White,47,22
James,Williams,24,60
Jessica,Martinez,34,6
Margaret,Lopez,56,52
Patricia,Moore,55,73
Thomas,Thompson,22,75
Christopher,Martin,34,86
Jessica,Garcia,57,73
Sarah,Lee,18,29
Jessica,Johnson,33,43
Sarah,Martinez,34,74
Margaret,Johnson,47,34
Nancy,Rodriguez,48,31
Linda,Martinez,52,86
Margaret,Johnson,62,46
John,Davis,25,4
Charles,White,65,2
James,Taylor,47,5
Mary,Taylor,56,46
Joseph,Brown,38,79
Lisa,Moore,32,19
Elizabeth,Lopez,51,38
Karen,Taylor,44,59
Lisa,Rodriguez,19,79
Jessica,Jackson,27,72
Thomas,Wilson,22,20
Richard,Wilson,44,76
James,Taylor,21,68
Robert,Johnson,64,53
Richard,Davis,30,55
Jessica,Jones,34,39
